persona_id,persona,engaging,coherence,positive,sum,e+c,,,engaging,coherence,positive,sum,e+c
538,i live on a ranch .,0.357517401,0.71079593,0.528446213,1.596759543,1.068313331,,,,,,,
539,i live on a small farm in ohio .,0.424317256,0.705015222,0.499696803,1.629029282,1.129332478,,,,,,,
540,i live on an island .,0.369965159,0.715497697,0.521317804,1.606780659,1.085462856,,,,,,,
541,i live to not disappoint my loved ones .,0.350216715,0.764358593,0.680390876,1.794966185,1.114575308,,,,,,,
542,i live walking distance from work .,0.430431497,0.745338222,0.552114203,1.727883923,1.175769719,,,,,,,
543,i live with my husband in pennsylvania .,0.3877851,0.722782772,0.53329572,1.643863592,1.110567872,,,,,,,
544,i live with my paps and grandma .,0.29662006,0.743748207,0.542828269,1.583196536,1.040368268,,,,,,,
545,i live with my sisters and they provide me with all my needs .,0.353933408,0.732680812,0.607333463,1.693947683,1.08661422,,,,,,,
546,i lived most of my life not knowing who bob marley was .,0.263883589,0.751748857,0.566270014,1.58190246,1.015632446,,,,,,,
547,i look forward to eating at restaurants .,0.390167961,0.702969785,0.673173331,1.766311076,1.093137746,,,,,,,
548,i look forward to retiring .,0.453726941,0.664527963,0.582388793,1.700643697,1.118254904,,,,,,,
549,i loove zumba .,0.303085934,0.723534869,0.759055742,1.785676545,1.026620803,,,,,,,
550,i lost my arm in a car accident .,0.454693942,0.745836035,0.477477168,1.678007145,1.200529977,,,,,,,
551,i lost my job as a banker a month ago .,0.463958091,0.661856036,0.386175831,1.511989958,1.125814127,,,,,,,
552,i love agatha christie novels .,0.28633699,0.706849864,0.726853882,1.720040735,0.993186854,,,,,,,
553,i love all sorts of fresh vegetables .,0.289305798,0.703690809,0.743266284,1.736262892,0.992996607,,,,,,,
554,i love bicycling .,0.340675682,0.74482878,0.707230302,1.792734765,1.085504462,,,,,,,
555,i love butterflies .,0.251965274,0.727904382,0.773537459,1.753407115,0.979869655,,,,,,,
556,i love cabins in the woods on the lake .,0.28146527,0.708875585,0.71073036,1.701071215,0.990340855,,,,,,,
557,i love chickens .,0.25144469,0.738977418,0.725437892,1.71586,0.990422108,,,,,,,
558,i love chocolate cake with extra frosting .,0.247663051,0.665327942,0.742018345,1.655009338,0.912990993,,,,,,,
559,i love collecting teapots .,0.298805777,0.695163903,0.645267127,1.639236808,0.993969681,,,,,,,
560,i love dark clothes .,0.330842537,0.753451785,0.704687347,1.788981669,1.084294322,,,,,,,
561,i love decorating for christmas .,0.208516561,0.620898419,0.777969684,1.607384665,0.82941498,,,,,,,
562,i love disneyland and mickey mouse .,0.232126635,0.713334206,0.735717212,1.681178053,0.945460841,,,,,,,
563,i love dragons .,0.239598476,0.687869464,0.712007141,1.639475081,0.927467941,,,,,,,
564,i love eating barbeque sandwiches and pizza puffs .,0.226088514,0.708033442,0.694544423,1.628666378,0.934121956,,,,,,,
565,i love eating kale .,0.210655533,0.660686995,0.725757831,1.59710036,0.871342528,,,,,,,
566,i love ergonomic keyboards and chairs .,0.353851816,0.744167409,0.70876727,1.806786495,1.098019224,,,,,,,
567,i love fall and winter .,0.259080003,0.713314217,0.726200547,1.698594767,0.97239422,,,,,,,
568,i love family time .,0.310354287,0.725144542,0.719318257,1.754817086,1.035498829,,,,,,,
569,i love going to comedy clubs .,0.290314174,0.657131415,0.813668404,1.761113993,0.947445589,,,,,,,
570,i love going to the park with my three children and my wife .,0.281521552,0.704436128,0.744350187,1.730307866,0.985957679,,,,,,,
571,i love gummy bears .,0.223802628,0.678753339,0.72169005,1.624246018,0.902555967,,,,,,,
572,i love ham and cheese sandwiches .,0.294105404,0.71256816,0.699140347,1.705813911,1.006673564,,,,,,,
573,i love helping people .,0.3871673,0.721053524,0.759796262,1.868017086,1.108220825,,,,,,,
574,i love her though .,0.302735117,0.771818913,0.694446773,1.769000803,1.07455403,,,,,,,
575,i love history .,0.295593837,0.688855004,0.662000872,1.646449713,0.984448841,,,,,,,
576,i love honey .,0.258396582,0.730973329,0.725995011,1.715364922,0.989369911,,,,,,,
577,i love hot wings .,0.243476879,0.690118423,0.717878865,1.651474167,0.933595302,,,,,,,
578,i love huge paintings .,0.311332684,0.74523878,0.748677566,1.80524903,1.056571464,,,,,,,
579,i love italian food and garlic bread .,0.266736437,0.641286555,0.772739049,1.680762041,0.908022993,,,,,,,
580,i love listening to britney spears .,0.197450274,0.681711,0.688480807,1.567642081,0.879161274,,,,,,,
581,i love money .,0.365964102,0.755425447,0.714386575,1.835776124,1.121389549,,,,,,,
582,"i love music of the 1980s , especially the pretenders .",0.24906866,0.686727542,0.748331893,1.684128094,0.935796201,,,,,,,
583,i love my family .,0.335786367,0.739753538,0.698554701,1.774094606,1.075539905,,,,,,,
584,i love my grandchildren .,0.273203365,0.714130875,0.719652588,1.706986829,0.987334241,,,,,,,
585,i love my impala .,0.287573991,0.698388301,0.741084163,1.727046455,0.985962292,,,,,,,
586,"i love my parrot , todd .",0.211523882,0.666118526,0.757769216,1.635411623,0.877642407,,,,,,,
587,i love new gadgets .,0.333566682,0.714171525,0.728370376,1.776108584,1.047738208,,,,,,,
588,i love new kids on the block .,0.295857397,0.695543858,0.686318443,1.677719697,0.991401254,,,,,,,
589,i love nighttime .,0.297090936,0.72251524,0.726762902,1.746369078,1.019606176,,,,,,,
590,i love non gmo foods .,0.358587967,0.731463937,0.696681021,1.786732924,1.090051904,,,,,,,
591,i love owning nice office supplies .,0.451338342,0.744197828,0.743467872,1.939004041,1.19553617,,,,,,,
592,i love pandas .,0.247618144,0.695363243,0.712625754,1.655607141,0.942981387,,,,,,,
593,i love people with a sense of humor .,0.313406635,0.728761064,0.761710422,1.803878121,1.042167699,,,,,,,
594,i love rage metal music .,0.249302875,0.694332996,0.675097724,1.618733595,0.943635871,,,,,,,
595,i love robotics .,0.294334554,0.750016792,0.686731082,1.731082427,1.044351346,,,,,,,
596,i love rollercoasters and sky diving .,0.27322795,0.655396055,0.804530624,1.733154629,0.928624005,,,,,,,
597,i love romantic comedies .,0.225960884,0.67678355,0.754392875,1.657137308,0.902744434,,,,,,,
598,i love rpg computer games .,0.387848103,0.720706475,0.690861763,1.799416341,1.108554578,,,,,,,
599,i love scary movies .,0.255960698,0.698558514,0.7080336,1.662552811,0.954519211,,,,,,,
600,i love sharks .,0.22692773,0.714442307,0.740224565,1.681594602,0.941370037,,,,,,,
601,i love shoes .,0.328959824,0.724919157,0.731455861,1.785334842,1.053878981,,,,,,,
602,i love smooth jazz .,0.260048143,0.732929238,0.732796864,1.725774245,0.992977381,,,,,,,
603,i love social medial especially twitter .,0.357138715,0.710324881,0.764777998,1.832241594,1.067463596,,,,,,,
604,"i love sports , but rugby is my favorite .",0.268478528,0.677365811,0.777975619,1.723819958,0.945844339,,,,,,,
605,i love sunny days .,0.25793414,0.729145875,0.74290964,1.729989655,0.987080015,,,,,,,
606,i love sweets .,0.254008215,0.711361423,0.73424783,1.699617467,0.965369637,,,,,,,
607,i love taking bubble baths .,0.248412965,0.688636523,0.758777651,1.695827139,0.937049488,,,,,,,
608,i love talking on the phone .,0.440617893,0.705717525,0.724437155,1.870772572,1.146335418,,,,,,,
609,i love the all american rejects .,0.241286559,0.697348757,0.728736287,1.667371604,0.938635317,,,,,,,
610,i love the band van halen .,0.2399799,0.715965721,0.693999267,1.649944888,0.955945621,,,,,,,
611,i love the band van haven .,0.242520013,0.69534247,0.704985911,1.642848394,0.937862483,,,,,,,
612,i love the chainsmokers .,0.232675723,0.698347248,0.704786097,1.635809068,0.931022971,,,,,,,
613,i love the colors yellow and teal .,0.280481198,0.714221281,0.740048123,1.734750603,0.994702479,,,,,,,
614,i love the country but enjoy visiting the city life .,0.350031362,0.673083877,0.782927677,1.806042916,1.023115239,,,,,,,
615,i love the desert .,0.248283847,0.681738119,0.731925121,1.661947087,0.930021966,,,,,,,
616,i love the forest .,0.265319488,0.679603277,0.722059793,1.666982558,0.944922765,,,,,,,
617,i love the natural world beauty .,0.295749667,0.68284778,0.785529263,1.76412671,0.978597447,,,,,,,
618,i love the smell of beans .,0.239497633,0.65506494,0.750441534,1.645004107,0.894562573,,,,,,,
619,i love the smell of leather .,0.262119662,0.633749276,0.746723862,1.6425928,0.895868938,,,,,,,
620,i love the snow .,0.240224621,0.682142559,0.722522387,1.644889567,0.92236718,,,,,,,
621,i love the summer .,0.259704976,0.693709778,0.729536524,1.682951278,0.953414754,,,,,,,
622,i love the tigers baseball team .,0.212077126,0.643400523,0.745130239,1.600607888,0.855477649,,,,,,,
623,i love the walking dead .,0.23443088,0.688959273,0.652299838,1.575689991,0.923390153,,,,,,,
624,"i love the water , any water , ocean , river , or lake .",0.249146215,0.681454792,0.764995775,1.695596782,0.930601007,,,,,,,
625,i love to barbecue .,0.254342693,0.715991639,0.724770651,1.695104983,0.970334332,,,,,,,
626,i love to binge watch shows on streaming services .,0.307958712,0.640152525,0.660509725,1.608620962,0.948111237,,,,,,,
627,i love to cook ethnic foods .,0.283950915,0.613890864,0.777913525,1.675755304,0.897841779,,,,,,,
628,i love to cook paella .,0.239243888,0.617021354,0.76668547,1.622950712,0.856265242,,,,,,,
629,i love to cut down trees .,0.335867973,0.695979513,0.640299274,1.67214676,1.031847486,,,,,,,
630,i love to drink wine and dance in the moonlight .,0.218212133,0.632070042,0.773563163,1.623845337,0.850282174,,,,,,,
631,i love to eat eggplant .,0.246870749,0.685061766,0.723826126,1.655758641,0.931932515,,,,,,,
632,i love to eat pita bread with hummus .,0.229363284,0.674172804,0.72423571,1.627771798,0.903536088,,,,,,,
633,i love to go to the symphony orchestra .,0.217178521,0.670521124,0.718521347,1.606220992,0.887699645,,,,,,,
634,i love to gossip .,0.301397352,0.677657193,0.656687681,1.635742226,0.979054544,,,,,,,
635,i love to keep a small garden outside of my house .,0.269578708,0.699530773,0.720997569,1.69010705,0.969109481,,,,,,,
636,i love to lamp .,0.234896415,0.692060975,0.691848727,1.618806117,0.92695739,,,,,,,
637,i love to larp .,0.224366126,0.660643127,0.673099159,1.558108412,0.885009253,,,,,,,
638,i love to play league of legends .,0.24934703,0.690835758,0.669510458,1.609693246,0.940182788,,,,,,,
639,i love to play pobox .,0.243665331,0.701475795,0.648572073,1.593713199,0.945141127,,,,,,,
640,i love to read and relax by the lake on the weekends .,0.281673433,0.6300222,0.789169509,1.700865142,0.911695633,,,,,,,
641,i love to read the bible before i go to bed .,0.34381203,0.613107719,0.708402814,1.665322563,0.956919749,,,,,,,
642,i love to recycle .,0.308618481,0.717142781,0.675244266,1.701005528,1.025761261,,,,,,,
643,i love to sing songs from the movie frozen .,0.213056659,0.649819873,0.676379192,1.539255724,0.862876532,,,,,,,
644,i love to snack between meals .,0.316833991,0.688820348,0.705620561,1.7112749,1.005654339,,,,,,,
645,i love to socialize .,0.344822928,0.720422239,0.734709179,1.799954346,1.065245167,,,,,,,
646,i love to take naps .,0.295840735,0.659790577,0.706969748,1.66260106,0.955631312,,,,,,,
647,i love to vacation in paris .,0.340630773,0.663435325,0.770294207,1.774360304,1.004066098,,,,,,,
648,i love to walk my dog everyday after work .,0.277839191,0.665288636,0.736769884,1.67989771,0.943127827,,,,,,,
649,i love to watch ted talks .,0.241330519,0.641784381,0.70489791,1.58801281,0.883114899,,,,,,,
650,i love to watch the voice .,0.223477541,0.629982533,0.703583872,1.557043946,0.853460074,,,,,,,
651,i love to write stories while sitting in the grass in my back yard .,0.306330791,0.661999274,0.731819628,1.700149694,0.968330066,,,,,,,
652,i love tuna .,0.280722812,0.708116678,0.715185446,1.704024936,0.98883949,,,,,,,
653,i love watching funny movies .,0.252760984,0.680695058,0.73249423,1.665950272,0.933456042,,,,,,,
654,i love watching superheroes shows .,0.23496218,0.670304078,0.7691113,1.674377559,0.905266259,,,,,,,
655,i love wearing flip flops .,0.291853138,0.69659302,0.738209229,1.726655387,0.988446158,,,,,,,
656,i love wearing name band clothing .,0.327422846,0.694108147,0.7396537,1.761184694,1.021530994,,,,,,,
657,i love wearing skinny jeans and leggings .,0.345808552,0.724417656,0.716993579,1.787219787,1.070226208,,,,,,,
658,i love when my pets visit me in bed .,0.273732481,0.75003764,0.742687918,1.766458039,1.023770121,,,,,,,
659,i love winning .,0.316616184,0.729031804,0.723843689,1.769491678,1.045647989,,,,,,,
660,i love working out .,0.361375522,0.714986556,0.743635069,1.819997148,1.076362079,,,,,,,
661,i love zumba .,0.304138532,0.721444143,0.729022797,1.754605472,1.025582675,,,,,,,
662,i m going riding on my boat today .,0.390600707,0.652158701,0.519174556,1.561933965,1.042759409,,,,,,,
663,i made my first movie when i was 18 .,0.310917978,0.74815107,0.645403967,1.704473016,1.059069048,,,,,,,
664,i make and me by waiting tables .,0.40551125,0.701790101,0.511774747,1.619076098,1.107301351,,,,,,,
665,i make ask a year .,0.37761888,0.748932484,0.537194301,1.663745665,1.126551364,,,,,,,
666,i make friends fast and say goodbye fast .,0.366890716,0.74634248,0.547237223,1.66047042,1.113233196,,,,,,,
667,i make my own compost .,0.386867909,0.709376108,0.58346679,1.679710806,1.096244017,,,,,,,
668,i make pottery .,0.281587831,0.698992611,0.536242868,1.51682331,0.980580442,,,,,,,
669,i make robots for a living .,0.332397663,0.677744187,0.48474242,1.49488427,1.01014185,,,,,,,
670,i make videos about makeup .,0.298800114,0.676517246,0.658808614,1.634125974,0.975317361,,,,,,,
671,i manage all the paperwork and incoming calls .,0.500052816,0.719627085,0.517430208,1.737110109,1.219679901,,,,,,,
672,i married a super model from italy .,0.333483864,0.709103898,0.758014893,1.800602656,1.042587762,,,,,,,
673,i married miss usa .,0.290552874,0.734632697,0.579449395,1.604634965,1.025185571,,,,,,,
674,i met my birth mother when i was sixteen .,0.329656747,0.664362865,0.477404997,1.471424609,0.994019612,,,,,,,
675,i met my husband when i was a freshman in college .,0.359367032,0.683550701,0.496253972,1.539171705,1.042917733,,,,,,,
676,i met taylor swift .,0.236235938,0.64853223,0.553355306,1.438123474,0.884768168,,,,,,,
677,i miss my dad .,0.277578645,0.665889982,0.48147088,1.424939507,0.943468627,,,,,,,
678,i move south during the winter .,0.337737019,0.736478351,0.564632077,1.638847447,1.07421537,,,,,,,
679,i moved far from home .,0.393314645,0.749343195,0.534468363,1.677126203,1.14265784,,,,,,,
680,i moved to ny to study in a prestigious designing school .,0.400363863,0.726673288,0.59355062,1.720587771,1.127037151,,,,,,,
681,i need a corvette to complete my life .,0.361324661,0.747495061,0.704694218,1.81351394,1.108819722,,,,,,,
682,i need a soda with me at all times .,0.337155116,0.69622938,0.691981811,1.725366306,1.033384495,,,,,,,
683,i need a wheel chair to get around .,0.415696182,0.728880544,0.514994724,1.65957145,1.144576726,,,,,,,
684,i need certain medications to live .,0.443579347,0.709994015,0.587070968,1.74064433,1.153573362,,,,,,,
685,i need extra iron in my diet .,0.412785508,0.71351654,0.564728284,1.691030332,1.126302048,,,,,,,
686,i need to take 4 pills a day to live .,0.52104856,0.688377463,0.477490902,1.686916925,1.209426023,,,,,,,
687,i need to take my blood sugar everyday .,0.462339523,0.715098321,0.539500538,1.716938382,1.177437844,,,,,,,
688,i need to use an inhaler sometimes .,0.382355448,0.730852069,0.592280427,1.705487944,1.113207517,,,,,,,
689,i never eat veggies .,0.346754015,0.740527488,0.594183473,1.681464975,1.087281502,,,,,,,
690,i never learned how to drive .,0.417078563,0.733265743,0.508310889,1.658655195,1.150344307,,,,,,,
691,i never learned how to write .,0.40575871,0.718604876,0.493634744,1.61799833,1.124363586,,,,,,,
692,i never stop looking for love .,0.300876047,0.731041579,0.731406328,1.763323954,1.031917626,,,,,,,
693,i never work more than 4 days in a row .,0.484606865,0.750276554,0.534157999,1.769041418,1.234883418,,,,,,,
694,i noticed i m very talented for this sport .,0.342468384,0.669257406,0.806979655,1.818705445,1.01172579,,,,,,,
695,i now live in new mexico .,0.386950885,0.728056518,0.563230462,1.678237865,1.115007403,,,,,,,
696,i obsess over working out and being the best .,0.406307991,0.68272984,0.752373484,1.841411316,1.089037832,,,,,,,
697,i often help her sort books in the library .,0.345739251,0.70643841,0.611402127,1.663579788,1.052177661,,,,,,,
698,i often play the clown to get attention .,0.299152814,0.679135418,0.568752257,1.547040489,0.978288232,,,,,,,
699,i often shop for shoes and watches .,0.354955556,0.715691114,0.65989,1.73053667,1.07064667,,,,,,,
700,i often spend my free time engaging in activism work with friends and family .,0.403005545,0.721947923,0.649882405,1.774835873,1.124953468,,,,,,,
701,i often think about quitting my job and becoming a roadie for justin bieber .,0.248511975,0.641978072,0.513762214,1.404252261,0.890490047,,,,,,,
702,i often worry about where to park when i go somewhere new .,0.383915133,0.729507691,0.474686342,1.588109166,1.113422824,,,,,,,
703,i once drove a car ! my friend told me what to do while i drove .,0.357736992,0.748252181,0.616689105,1.722678278,1.105989173,,,,,,,
704,i once fell up a whole flight of stairs .,0.439081884,0.713520625,0.514587526,1.667190035,1.152602509,,,,,,,
705,i once lived in a storage locker for two months .,0.412801761,0.749899566,0.52357799,1.686279318,1.162701328,,,,,,,
706,i once lost a diamond at a debutante ball .,0.324219952,0.65289642,0.465111291,1.442227662,0.977116372,,,,,,,
707,i once met a man i still believe was a vampire .,0.372742336,0.674935839,0.463606077,1.511284251,1.047678174,,,,,,,
708,i once ran the mile in under 4 minutes .,0.485814728,0.647656023,0.561671156,1.695141907,1.133470751,,,,,,,
709,i once rescued a baby on a highway .,0.308268181,0.748969739,0.55756966,1.61480758,1.05723792,,,,,,,
710,i once saw peyton manning at the grocery store .,0.319569854,0.716184626,0.566090054,1.601844535,1.035754481,,,,,,,
711,i once saw the easter bunny hiding behind my closet door .,0.281821126,0.716647807,0.511446453,1.509915386,0.998468933,,,,,,,
712,i once started a forest fire in california .,0.453454628,0.657481538,0.459320923,1.570257089,1.110936166,,,,,,,
713,i once swam with manta rays .,0.231694392,0.699604245,0.623921264,1.555219901,0.931298637,,,,,,,
714,i once wrote a biography of my favorite actor .,0.302249261,0.695268022,0.594261176,1.59177846,0.997517284,,,,,,,
715,i only buy convertible cars .,0.346251882,0.726563835,0.598793528,1.671609244,1.072815717,,,,,,,
716,i only date people taller than me .,0.368872884,0.703955976,0.54602536,1.61885422,1.07282886,,,,,,,
717,i only eat at restaurants .,0.431871909,0.700774056,0.563184236,1.695830201,1.132645965,,,,,,,
718,i only eat kosher .,0.385558682,0.716897016,0.56199435,1.664450048,1.102455698,,,,,,,
719,i only eat locally sourced food .,0.396013973,0.739679539,0.609640349,1.745333862,1.135693512,,,,,,,
720,i only eat organic food .,0.369269133,0.710251735,0.557967277,1.637488145,1.079520868,,,,,,,
721,i only have three best friends .,0.361732783,0.701984898,0.459064977,1.522782657,1.06371768,,,,,,,
722,i only surf when the tide is low .,0.209084844,0.650280711,0.562469429,1.421834984,0.859365555,,,,,,,
723,i only take the bus .,0.344983336,0.72297335,0.516885103,1.584841788,1.067956685,,,,,,,
724,i only use apple products because i feel everything else is inferior .,0.355046864,0.759104588,0.621988453,1.736139905,1.114151452,,,,,,,
725,i only wear silver jewelry .,0.37284727,0.726122858,0.571647071,1.6706172,1.098970128,,,,,,,
726,i only wear tennis shoes .,0.290743831,0.709343074,0.581932116,1.582019021,1.000086905,,,,,,,
727,i opened up a restaurant three years later .,0.402824664,0.725386513,0.567216525,1.695427701,1.128211176,,,,,,,
728,i overcame urinary cancer at age 18 .,0.364139375,0.760551467,0.537697717,1.66238856,1.124690843,,,,,,,
729,i owe 2 monitors for work .,0.41827504,0.719241823,0.503315615,1.640832478,1.137516863,,,,,,,
730,i owe two laptops .,0.411424539,0.737495823,0.512176173,1.661096535,1.148920363,,,,,,,
731,i own 9 guitars .,0.277212199,0.700424295,0.552118602,1.529755096,0.977636494,,,,,,,
732,i own a bar in downtown chicago .,0.393137533,0.685858242,0.577511426,1.656507201,1.078995775,,,,,,,
733,i own a black suburban .,0.336202512,0.756207076,0.577368277,1.669777865,1.092409588,,,,,,,
734,i own a chevy tahoe .,0.329112662,0.742643367,0.611128145,1.682884175,1.07175603,,,,,,,
735,i own a cleaning company .,0.340335819,0.710110879,0.509716196,1.560162895,1.050446699,,,,,,,
736,i own a corvette .,0.320958326,0.750481847,0.658151923,1.729592095,1.071440172,,,,,,,
737,i own a custom upholstery shop .,0.404663334,0.751695763,0.670404936,1.826764033,1.156359097,,,,,,,
738,i own a german shepard .,0.224139394,0.718895091,0.633394588,1.576429073,0.943034485,,,,,,,
739,i own a hearse .,0.315771353,0.729058284,0.585980704,1.630810341,1.044829637,,,,,,,
740,i own a home with 5 acres of land .,0.436949548,0.734272451,0.572208391,1.74343039,1.171221999,,,,,,,
741,i own a hot pink moped .,0.299029445,0.759426745,0.642558847,1.701015036,1.05845619,,,,,,,
742,i own a house in florida .,0.387158249,0.716605821,0.530490274,1.634254344,1.10376407,,,,,,,
743,i own a small farm where i herd cattle .,0.42131534,0.687246016,0.470850436,1.579411792,1.108561356,,,,,,,
744,i own blue shoes .,0.328033924,0.764488595,0.632996262,1.725518781,1.092522519,,,,,,,
745,i own five pairs of the same pants .,0.328848946,0.762711444,0.591896119,1.683456509,1.091560389,,,,,,,
746,i own my own music store .,0.326786371,0.714417552,0.56570574,1.606909663,1.041203924,,,,,,,
747,i own my own small marketing consulting agency .,0.483321465,0.69802544,0.513548772,1.694895677,1.181346905,,,,,,,
748,i own two snakes .,0.231381729,0.688453384,0.610091481,1.529926594,0.919835113,,,,,,,
749,i paint organic scenes with pretty trees .,0.264314047,0.712043191,0.725773215,1.702130452,0.976357238,,,,,,,
750,i paint with watercolors .,0.341998423,0.690703254,0.660375133,1.69307681,1.032701677,,,,,,,
751,i pay my employees minimum wage .,0.465954422,0.743819928,0.51430615,1.724080501,1.209774351,,,,,,,
752,i plan to raise hell and sew my wild oats .,0.310909765,0.707981144,0.506679631,1.52557054,1.018890909,,,,,,,
753,i plan to retire in 6 months .,0.504464116,0.677660992,0.44644069,1.628565798,1.182125108,,,,,,,
754,i play a lot of call of duty .,0.24540151,0.710483555,0.599972489,1.555857553,0.955885064,,,,,,,
755,i play bingo every wednesday with my husband .,0.230078954,0.707630626,0.565828942,1.503538522,0.93770958,,,,,,,
756,i play d and d .,0.266161893,0.701046475,0.61512166,1.582330027,0.967208368,,,,,,,
757,i play dungeons and dragons .,0.336586827,0.707629169,0.595999503,1.640215499,1.044215996,,,,,,,
758,"i play electric violin , and also work as an accountant .",0.314564469,0.706839335,0.553226636,1.574630439,1.021403803,,,,,,,
759,i play for the baltimore orioles .,0.233534349,0.637146848,0.651863987,1.522545184,0.870681197,,,,,,,
760,i play for the philadelphia eagles .,0.261969356,0.695759291,0.678543415,1.636272061,0.957728647,,,,,,,
761,i play for the washington wizards .,0.252345505,0.666620546,0.702223597,1.621189648,0.918966051,,,,,,,
762,"i play games at the arcade , still .",0.316693531,0.725409579,0.647164831,1.68926794,1.042103109,,,,,,,
763,i play in a nfl fantasy football league .,0.216824488,0.639284614,0.520586948,1.37669605,0.856109102,,,,,,,
764,i play music in my spare time .,0.356707875,0.700684518,0.637370182,1.694762575,1.057392393,,,,,,,
765,i play ping pong .,0.248990867,0.724239612,0.564218791,1.53744927,0.973230479,,,,,,,
766,i play tabletop games with friends .,0.322969895,0.708566518,0.528305861,1.559842274,1.031536413,,,,,,,
767,i play the guitair .,0.287214344,0.732159378,0.638900079,1.658273801,1.019373722,,,,,,,
768,i play the trumpet .,0.216894516,0.70388134,0.582976405,1.503752261,0.920775856,,,,,,,
769,i play with my friends on the playground .,0.314895148,0.726790553,0.545032039,1.586717741,1.041685702,,,,,,,
770,i played football for a division a college .,0.252753096,0.697381622,0.557571269,1.507705988,0.950134718,,,,,,,
771,i played in a band for 17 years .,0.3254414,0.723224848,0.519210662,1.56787691,1.048666249,,,,,,,
772,i post a lot about the food i eat on social media .,0.395558095,0.719446125,0.688470863,1.803475083,1.11500422,,,,,,,
773,i practice vegetarianism .,0.374656706,0.675383198,0.585674936,1.635714841,1.050039904,,,,,,,
774,i pray to god for my family every morning .,0.320348362,0.610633454,0.777265662,1.708247478,0.930981816,,,,,,,
775,i prefer baseball over football .,0.240323389,0.684723463,0.742699643,1.667746495,0.925046852,,,,,,,
776,i prefer being inside .,0.295013656,0.747424534,0.689080225,1.731518415,1.04243819,,,,,,,
777,i prefer eating at home because people make me nervous .,0.387325219,0.715419407,0.655057884,1.757802511,1.102744627,,,,,,,
778,i prefer headsets over earbuds .,0.335342095,0.770970537,0.663283485,1.769596118,1.106312632,,,,,,,
779,i prefer iphone over samsung .,0.289676661,0.749673515,0.6762265,1.715576677,1.039350176,,,,,,,
780,i prefer texting over phone calls .,0.349729788,0.767423895,0.67595552,1.793109203,1.117153683,,,,,,,
781,i prefer the simpler times .,0.343603225,0.761183495,0.653118135,1.757904856,1.104786721,,,,,,,
782,i prefer vinyl records to any other music recording format .,0.285491601,0.729408267,0.709516827,1.724416695,1.014899868,,,,,,,
783,i produce music for artists .,0.290082622,0.71457007,0.573514161,1.578166854,1.004652692,,,,,,,
784,i quit my job to pursue my spirituality full time .,0.543351609,0.622875585,0.734372217,1.900599411,1.166227194,,,,,,,
785,i ran for political office in 2004 .,0.376215094,0.624914636,0.465829273,1.466959003,1.00112973,,,,,,,
786,i ran into jimmy fallon just the other day .,0.314617178,0.757379397,0.623936358,1.695932933,1.071996575,,,,,,,
787,i read autobiographies before bed .,0.295584892,0.670124132,0.601035592,1.566744616,0.965709024,,,,,,,
788,i read ebooks more than hardcopies .,0.541391537,0.63929871,0.58793471,1.768624957,1.180690247,,,,,,,
789,i read sci fi space adventures with a passion .,0.263734273,0.673975622,0.713902253,1.651612148,0.937709895,,,,,,,
790,i read twenty books a year .,0.413749727,0.66300435,0.534946009,1.611700085,1.076754076,,,,,,,
791,i really enjoy making friends .,0.3239105,0.723883229,0.725087757,1.772881486,1.047793729,,,,,,,
792,i really like watching star trek .,0.229249836,0.68277286,0.696550862,1.608573558,0.912022696,,,,,,,
793,i received a full scholarship to florida state university .,0.431578488,0.706466688,0.605660713,1.743705889,1.138045176,,,,,,,
794,i recently bought a camper .,0.306122311,0.714535764,0.602208182,1.622866257,1.020658075,,,,,,,
795,i recently broke my leg .,0.438424003,0.723791613,0.458874953,1.621090568,1.162215616,,,,,,,
796,i recently discovered a new love for indian food .,0.306970426,0.689968509,0.734444427,1.731383361,0.996938935,,,,,,,
797,i recently had a private lunch with will ferrell .,0.316779324,0.763627246,0.608975183,1.689381753,1.08040657,,,,,,,
798,i recently had knee surgery .,0.431231974,0.739784121,0.561653546,1.73266964,1.171016094,,,,,,,
799,i recently made the college baseball team .,0.243474496,0.671976232,0.685843104,1.601293832,0.915450727,,,,,,,
800,i refuse to ride the bus .,0.398038894,0.749996858,0.480192538,1.628228291,1.148035752,,,,,,,
801,i remember when nobody had a television .,0.358106196,0.749604957,0.5539904,1.661701553,1.107711153,,,,,,,
802,i rent an apartment .,0.384407282,0.768510228,0.539690949,1.69260846,1.152917511,,,,,,,
803,i retired so i can spend more time with my husband and helping people .,0.408955518,0.723890197,0.593667006,1.726512721,1.132845715,,,,,,,
804,i ride a unicycle .,0.295092737,0.738977701,0.596337523,1.630407961,1.034070438,,,,,,,
805,i ride my bicycle everywhere .,0.378572662,0.724593752,0.622207144,1.725373559,1.103166414,,,,,,,
806,i ride my red bike to work everyday .,0.456859781,0.702362248,0.61962998,1.778852009,1.159222029,,,,,,,
807,i ride the bus to school .,0.39303732,0.715935016,0.540192852,1.649165187,1.108972336,,,,,,,
808,i run a small bakery .,0.381670705,0.712531743,0.578283028,1.672485475,1.094202447,,,,,,,
809,"i run marathons twice a year , mostly in america .",0.468658518,0.643308608,0.675084592,1.787051718,1.111967127,,,,,,,
810,i saw a solar eclipse when i was 8 years old .,0.286218769,0.700634516,0.533599708,1.520452993,0.986853285,,,,,,,
